School year,County,District,School Name,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2010-2011,QUEENS,New York City Geographic District #29,Ps 52,342900010052,Elementary,New York City,Public,534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,22,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #29,Ps 95 Eastwood,342900010095,Elementary,New York City,Public,1365,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2010-2011,QUEENS,New York City Geographic District #29,Ps/Is 116 William C Hughley,342900010116,Elementary,New York City,Public,841,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,12,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2
2010-2011,QUEENS,New York City Geographic District #29,Ps/Is 208,342900010208,Elementary,New York City,Public,734,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,5
2010-2011,QUEENS,New York City Geographic District #29,Ps/Is 268,342900010268,Elementary,New York City,Public,574,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,3,20,1,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6
2010-2011,QUEENS,New York City Geographic District #29,Ps/Is 295,342900010295,Elementary,New York City,Public,560,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,31,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,3
2010-2011,QUEENS,New York City Geographic District #29,Ps/Ms 138 Sunrise,342900010138,Elementary,New York City,Public,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,27,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,6
2010-2011,QUEENS,New York City Geographic District #29,Ps/Ms 147 Ronald Mcnair,342900010147,Elementary,New York City,Public,787,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
2010-2011,QUEENS,New York City Geographic District #29,Queens Preparatory Academy,342900011248,Senior High,New York City,Public,397,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,16,0,2,0,0,0,1,0,0,1,0,0,0,7,0,3,0,10
2010-2011,QUEENS,New York City Geographic District #30,Academy For Careers In Television And Film,343000011301,Senior High,New York City,Public,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,4,0,0,0,0,0,1,2,4,17
2010-2011,QUEENS,New York City Geographic District #30,Academy For New Americans,343000010235,Middle School,New York City,Public,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Academy Of American Studies,343000011575,Senior High,New York City,Public,684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,17
2010-2011,QUEENS,New York City Geographic District #30,Albert Shanker School For Visual And Performing Arts,343000010126,Middle School,New York City,Public,616,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,2,3,66,2,14,0,0,0,9,0,9,0,1,0,0,0,1,0,5,75
2010-2011,QUEENS,New York City Geographic District #30,Baccalaureate School For Global Education,343000011580,Junior Senior School,New York City,Public,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
2010-2011,QUEENS,New York City Geographic District #30,Frank Sinatra School Of The Arts High School,343000011501,Senior High,New York City,Public,736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
2010-2011,QUEENS,New York City Geographic District #30,Information Technology High School,343000011502,Senior High,New York City,Public,947,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,2,0,11,0,3,0,0,0,2,0,0,0,1,0,0,2,1,3,1,16
2010-2011,QUEENS,New York City Geographic District #30,Is 10 Horace Greeley,343000010010,Middle School,New York City,Public,938,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,55,0,24,0,0,0,4,0,6,0,0,0,0,0,2,1,0,38
2010-2011,QUEENS,New York City Geographic District #30,Is 141 The Steinway,343000010141,Middle School,New York City,Public,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,4,0,0,0,0,0,0,0,1,1,0,2
2010-2011,QUEENS,New York City Geographic District #30,Is 145 Joseph Pulitzer,343000010145,Middle School,New York City,Public,2039,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4,0,2,1,57,0,23,0,0,0,4,0,5,0,0,0,0,0,2,1,4,66
2010-2011,QUEENS,New York City Geographic District #30,Is 204 Oliver W Holmes,343000010204,Middle School,New York City,Public,702,0,0,0,0,0,4,0,0,0,1,1,0,0,1,2,0,0,1,39,2,11,0,0,0,5,0,0,0,0,0,0,0,2,1,1,20
2010-2011,QUEENS,New York City Geographic District #30,Is 227 Louis Armstrong,343000011227,Middle School,New York City,Public,1462,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,1,1,12,0,5,0,0,2,1,0,0,1,0,0,0,0,3,0,3,6
2010-2011,QUEENS,New York City Geographic District #30,Is 230,343000010230,Middle School,New York City,Public,960,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,19,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,6
2010-2011,QUEENS,New York City Geographic District #30,Long Island City High School,343000011450,Senior High,New York City,Public,3519,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,2,1,1,29,1,20,0,0,0,1,0,3,0,0,0,0,0,10,6,9,28
2010-2011,QUEENS,New York City Geographic District #30,Newcomers High School,343000011555,Senior High,New York City,Public,1044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 11 Kathryn Phelan,343000010011,Elementary,New York City,Public,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 111 Jacob Blackwell,343000010111,Elementary,New York City,Public,460,0,0,0,0,0,2,0,0,0,1,1,0,0,0,5,0,0,2,22,3,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3
2010-2011,QUEENS,New York City Geographic District #30,Ps 112 Dutch Kills,343000010112,Elementary,New York City,Public,502,0,0,0,0,0,7,0,0,0,1,0,0,0,0,6,1,0,2,14,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2010-2011,QUEENS,New York City Geographic District #30,Ps 122 Mamie Fay,343000010122,Elementary,New York City,Public,1398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
2010-2011,QUEENS,New York City Geographic District #30,Ps 127 Aerospace Science Magnet,343000010127,Elementary,New York City,Public,1309,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,17,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
2010-2011,QUEENS,New York City Geographic District #30,Ps 148,343000010148,Elementary,New York City,Public,1153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 149 Christa Mcauliffe,343000010149,Elementary,New York City,Public,1161,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 150,343000010150,Elementary,New York City,Public,1266,0,0,0,0,0,3,0,1,0,0,1,0,0,0,7,0,0,0,5,0,4,0,0,0,2,0,6,0,1,0,0,0,2,0,1,2
2010-2011,QUEENS,New York City Geographic District #30,Ps 151 Mary D Carter,343000010151,Elementary,New York City,Public,586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,44,1,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,12
2010-2011,QUEENS,New York City Geographic District #30,Ps 152 Gwendolyn N Alleyne School,343000010152,Elementary,New York City,Public,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2010-2011,QUEENS,New York City Geographic District #30,Ps 166 Henry Gradstein,343000010166,Elementary,New York City,Public,1098,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,0,2,12,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2010-2011,QUEENS,New York City Geographic District #30,Ps 17 Henry David Thoreau,343000010017,Elementary,New York City,Public,635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 171 Peter G Van Alst,343000010171,Elementary,New York City,Public,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 2 Alfred Zimberg,343000010002,Elementary,New York City,Public,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 212,343000010212,Elementary,New York City,Public,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,1,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2
2010-2011,QUEENS,New York City Geographic District #30,Ps 222-Fire Fighter Christopher A Santora School,343000010222,Elementary,New York City,Public,342,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 228 Early Childhood Magnet School For The Arts,343000010228,Elementary,New York City,Public,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 234,343000010234,Elementary,New York City,Public,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 280,343000010280,Elementary,New York City,Public,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 69 Jackson Heights,343000010069,Elementary,New York City,Public,1253,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,1,0,6,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1
2010-2011,QUEENS,New York City Geographic District #30,Ps 70,343000010070,Elementary,New York City,Public,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 76 William Hallett,343000010076,Elementary,New York City,Public,588,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2010-2011,QUEENS,New York City Geographic District #30,Ps 78,343000010078,Elementary,New York City,Public,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,Ps 84 Steinway,343000010084,Elementary,New York City,Public,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2010-2011,QUEENS,New York City Geographic District #30,Ps 85 Judge Charles Vallone,343000010085,Elementary,New York City,Public,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010-2011,QUEENS,New York City Geographic District #30,Ps 92 Harry T Stewart Sr,343000010092,Elementary,New York City,Public,886,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2010-2011,QUEENS,New York City Geographic District #30,William Cullen Bryant High School,343000011445,Senior High,New York City,Public,3019,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,1,0,27,1,18,0,0,0,6,0,2,0,0,0,0,0,5,5,2,124
2010-2011,QUEENS,New York City Geographic District #30,Young Womens Leadership School,343000011286,Junior Senior School,New York City,Public,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-2011,RICHMOND,New York City Geographic District #31,Concord High School,353100011470,Senior High,New York City,Public,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Csi High School For International Studies,353100011047,Senior High,New York City,Public,526,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4
2010-2011,RICHMOND,New York City Geographic District #31,Curtis High School,353100011450,Senior High,New York City,Public,2571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,38,3,19,0,0,0,8,0,2,1,0,0,0,3,11,1,2,50
2010-2011,RICHMOND,New York City Geographic District #31,Gaynor Mccown Expeditionary Learning School,353100011064,Senior High,New York City,Public,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,1,0,0,0,0,1,4,1,51
2010-2011,RICHMOND,New York City Geographic District #31,Is 2 George L Egbert,353100010002,Junior High School,New York City,Public,937,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,1,0,2,83,3,24,0,0,0,8,0,7,0,0,0,0,0,6,2,2,18
2010-2011,RICHMOND,New York City Geographic District #31,Is 24 Myra S Barnes,353100010024,Middle School,New York City,Public,1450,0,0,0,0,0,6,0,0,0,1,0,0,0,2,3,0,2,2,45,0,10,0,0,0,3,0,1,0,0,0,0,0,3,1,1,34
2010-2011,RICHMOND,New York City Geographic District #31,Is 27 Anning S Prall,353100010027,Middle School,New York City,Public,1093,0,0,0,0,0,6,0,0,1,0,1,0,0,2,22,0,13,10,90,3,43,0,0,0,1,0,1,0,1,0,0,0,4,1,0,70
2010-2011,RICHMOND,New York City Geographic District #31,Is 34 Tottenville,353100010034,Middle School,New York City,Public,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,3,0,0,0,3,0,4,1,0,0,0,0,1,0,0,16
2010-2011,RICHMOND,New York City Geographic District #31,Is 49 Bertha A Dreyfus,353100010049,Middle School,New York City,Public,881,0,0,0,0,0,2,0,2,0,4,0,0,0,2,11,0,6,8,150,7,50,0,0,0,1,0,2,0,0,0,0,2,6,3,2,182
2010-2011,RICHMOND,New York City Geographic District #31,Is 51 Edwin Markham,353100010051,Middle School,New York City,Public,982,0,0,0,1,0,7,0,0,0,2,1,0,0,2,14,0,2,8,88,5,43,0,0,0,5,0,0,0,0,0,0,0,7,3,1,65
2010-2011,RICHMOND,New York City Geographic District #31,Is 61 William A Morris,353100010061,Middle School,New York City,Public,1266,0,0,0,0,0,6,0,2,0,2,3,0,0,3,5,0,1,4,52,3,23,0,0,0,7,0,0,0,4,0,0,0,4,2,1,15
2010-2011,RICHMOND,New York City Geographic District #31,Is 7 Elias Bernstein,353100010007,Middle School,New York City,Public,1173,0,0,0,0,0,7,0,0,0,2,0,0,0,0,3,0,0,2,29,0,6,0,0,0,1,0,4,1,0,0,0,0,6,0,0,10
2010-2011,RICHMOND,New York City Geographic District #31,Is 72 Rocco Laurie,353100010072,Middle School,New York City,Public,1620,0,0,0,0,0,7,0,1,0,0,1,0,0,0,10,0,3,2,115,3,52,0,0,0,12,0,10,0,0,0,0,0,5,3,2,121
2010-2011,RICHMOND,New York City Geographic District #31,Is 75 Frank D Paulo,353100010075,Middle School,New York City,Public,1266,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,1,1,18,0,13,0,0,0,0,0,3,0,0,0,0,0,3,0,0,18
2010-2011,RICHMOND,New York City Geographic District #31,Marsh Avenue School For Expeditionary Learning,353100010063,Middle School,New York City,Public,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2010-2011,RICHMOND,New York City Geographic District #31,New Dorp High School,353100011440,Senior High,New York City,Public,2480,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,1,0,44,0,12,0,0,0,6,0,1,0,0,0,0,0,3,4,2,31
2010-2011,RICHMOND,New York City Geographic District #31,Port Richmond High School,353100011445,Senior High,New York City,Public,2278,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,3,0,68,0,7,0,0,0,2,0,6,0,1,0,0,2,7,4,2,38
2010-2011,RICHMOND,New York City Geographic District #31,Ps 1 Tottenville,353100010001,Elementary,New York City,Public,555,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2010-2011,RICHMOND,New York City Geographic District #31,Ps 11 Thomas Dongan School,353100010011,Elementary,New York City,Public,295,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 13 M L Lindenmeyer,353100010013,Elementary,New York City,Public,784,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,17,1,4,0,0,0,0,0,1,0,1,0,0,0,5,0,0,11
2010-2011,RICHMOND,New York City Geographic District #31,Ps 14 Cornelius Vanderbilt,353100010014,Elementary,New York City,Public,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,17,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
2010-2011,RICHMOND,New York City Geographic District #31,Ps 16 John J Driscoll,353100010016,Elementary,New York City,Public,920,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,2,44,1,6,0,0,0,1,0,1,0,0,0,0,0,1,1,0,16
2010-2011,RICHMOND,New York City Geographic District #31,Ps 18 John G Whittier,353100010018,Elementary,New York City,Public,643,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,2,26,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,7
2010-2011,RICHMOND,New York City Geographic District #31,Ps 19 The Curtis School,353100010019,Elementary,New York City,Public,638,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2010-2011,RICHMOND,New York City Geographic District #31,Ps 20 Port Richmond,353100010020,Elementary,New York City,Public,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 21 Margaret Emery-Elm Park,353100010021,Elementary,New York City,Public,474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 22 Graniteville,353100010022,Elementary,New York City,Public,1129,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,5,90,1,9,0,0,0,1,0,2,0,1,0,0,0,4,2,0,26
2010-2011,RICHMOND,New York City Geographic District #31,Ps 23 Richmondtown,353100010023,Elementary,New York City,Public,541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,7,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010-2011,RICHMOND,New York City Geographic District #31,Ps 26 The Carteret School,353100010026,Elementary,New York City,Public,164,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
2010-2011,RICHMOND,New York City Geographic District #31,Ps 29 Bardwell,353100010029,Elementary,New York City,Public,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 3 The Margaret Gioiosa School,353100010003,Elementary,New York City,Public,960,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,1,1,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 30 Westerleigh,353100010030,Elementary,New York City,Public,845,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,25,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,11
2010-2011,RICHMOND,New York City Geographic District #31,Ps 31 William T Davis,353100010031,Elementary,New York City,Public,537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
2010-2011,RICHMOND,New York City Geographic District #31,Ps 32 The Gifford School,353100010032,Elementary,New York City,Public,844,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 35 The Clove Valley School,353100010035,Elementary,New York City,Public,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 36 J C Drumgoole,353100010036,Elementary,New York City,Public,912,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,2,15,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
2010-2011,RICHMOND,New York City Geographic District #31,Ps 38 George Cromwell,353100010038,Elementary,New York City,Public,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2010-2011,RICHMOND,New York City Geographic District #31,Ps 39 Francis J Murphy Jr,353100010039,Elementary,New York City,Public,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 4 Maurice Wollin,353100010004,Elementary,New York City,Public,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 41 New Dorp,353100010041,Elementary,New York City,Public,691,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2010-2011,RICHMOND,New York City Geographic District #31,Ps 42 Eltingville,353100010042,Elementary,New York City,Public,982,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 44 Thomas C Brown,353100010044,Elementary,New York City,Public,884,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,2,48,2,6,0,0,0,1,0,0,0,1,0,0,0,2,0,0,10
2010-2011,RICHMOND,New York City Geographic District #31,Ps 45 John Tyler,353100010045,Elementary,New York City,Public,996,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,1,1,20,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3
2010-2011,RICHMOND,New York City Geographic District #31,Ps 46 Albert V Maniscalco,353100010046,Elementary,New York City,Public,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,RICHMOND,New York City Geographic District #31,Ps 48 William C Wilcox,353100010048,Elementary,New York City,Public,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 5 Huguenot,353100010005,Elementary,New York City,Public,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 50 Frank Hankinson,353100010050,Elementary,New York City,Public,720,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 52 John C Thompson,353100010052,Elementary,New York City,Public,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,RICHMOND,New York City Geographic District #31,Ps 53 Bay Terrace,353100010053,Elementary,New York City,Public,692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010-2011,RICHMOND,New York City Geographic District #31,Ps 54 Charles W Leng,353100010054,Elementary,New York City,Public,926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 55 Henry M Boehm,353100010055,Elementary,New York City,Public,704,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,RICHMOND,New York City Geographic District #31,Ps 56 The Louis Desario School,353100010056,Elementary,New York City,Public,783,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
